filename,site,day,month,year,date
20230413_151000.WAV,DOIMA,13,4,23,4/13/23
20230413_152000.WAV,DOIMA,13,4,23,4/13/23
20230413_153000.WAV,DOIMA,13,4,23,4/13/23
20230413_154000.WAV,DOIMA,13,4,23,4/13/23
20230413_155000.WAV,DOIMA,13,4,23,4/13/23
20230413_160000.WAV,DOIMA,13,4,23,4/13/23
20230413_161000.WAV,DOIMA,13,4,23,4/13/23
20230413_162000.WAV,DOIMA,13,4,23,4/13/23
20230413_163000.WAV,DOIMA,13,4,23,4/13/23
20230413_164000.WAV,DOIMA,13,4,23,4/13/23
20230413_165000.WAV,DOIMA,13,4,23,4/13/23
20230413_170000.WAV,DOIMA,13,4,23,4/13/23
20230413_171000.WAV,DOIMA,13,4,23,4/13/23
20230413_172000.WAV,DOIMA,13,4,23,4/13/23
20230413_173000.WAV,DOIMA,13,4,23,4/13/23
20230413_174000.WAV,DOIMA,13,4,23,4/13/23
20230413_175000.WAV,DOIMA,13,4,23,4/13/23
20230414_050000.WAV,DOIMA,14,4,23,4/14/23
20230414_051000.WAV,DOIMA,14,4,23,4/14/23
20230414_052000.WAV,DOIMA,14,4,23,4/14/23
20230414_053000.WAV,DOIMA,14,4,23,4/14/23
20230414_054000.WAV,DOIMA,14,4,23,4/14/23
20230414_055000.WAV,DOIMA,14,4,23,4/14/23
20230414_060000.WAV,DOIMA,14,4,23,4/14/23
20230414_061000.WAV,DOIMA,14,4,23,4/14/23
20230414_062000.WAV,DOIMA,14,4,23,4/14/23
20230414_063000.WAV,DOIMA,14,4,23,4/14/23
20230414_064000.WAV,DOIMA,14,4,23,4/14/23
20230414_065000.WAV,DOIMA,14,4,23,4/14/23
20230414_070000.WAV,DOIMA,14,4,23,4/14/23
20230414_071000.WAV,DOIMA,14,4,23,4/14/23
20230414_072000.WAV,DOIMA,14,4,23,4/14/23
20230414_073000.WAV,DOIMA,14,4,23,4/14/23
20230414_074000.WAV,DOIMA,14,4,23,4/14/23
20230414_075000.WAV,DOIMA,14,4,23,4/14/23
20230414_080000.WAV,DOIMA,14,4,23,4/14/23
20230414_081000.WAV,DOIMA,14,4,23,4/14/23
20230414_082000.WAV,DOIMA,14,4,23,4/14/23
20230414_083000.WAV,DOIMA,14,4,23,4/14/23
20230414_084000.WAV,DOIMA,14,4,23,4/14/23
20230414_085000.WAV,DOIMA,14,4,23,4/14/23
20230414_090000.WAV,DOIMA,14,4,23,4/14/23
20230414_091000.WAV,DOIMA,14,4,23,4/14/23
20230414_092000.WAV,DOIMA,14,4,23,4/14/23
20230414_093000.WAV,DOIMA,14,4,23,4/14/23
20230414_094000.WAV,DOIMA,14,4,23,4/14/23
20230414_095000.WAV,DOIMA,14,4,23,4/14/23
20230414_100000.WAV,DOIMA,14,4,23,4/14/23
20230414_101000.WAV,DOIMA,14,4,23,4/14/23
20230414_102000.WAV,DOIMA,14,4,23,4/14/23
20230414_103000.WAV,DOIMA,14,4,23,4/14/23
20230414_104000.WAV,DOIMA,14,4,23,4/14/23
20230414_105000.WAV,DOIMA,14,4,23,4/14/23
20230414_110000.WAV,DOIMA,14,4,23,4/14/23
20230414_111000.WAV,DOIMA,14,4,23,4/14/23
20230414_112000.WAV,DOIMA,14,4,23,4/14/23
20230414_113000.WAV,DOIMA,14,4,23,4/14/23
20230414_114000.WAV,DOIMA,14,4,23,4/14/23
20230414_115000.WAV,DOIMA,14,4,23,4/14/23
20230414_120000.WAV,DOIMA,14,4,23,4/14/23
20230414_121000.WAV,DOIMA,14,4,23,4/14/23
20230414_122000.WAV,DOIMA,14,4,23,4/14/23
20230414_123000.WAV,DOIMA,14,4,23,4/14/23
20230414_124000.WAV,DOIMA,14,4,23,4/14/23
20230414_125000.WAV,DOIMA,14,4,23,4/14/23
20230414_130000.WAV,DOIMA,14,4,23,4/14/23
20230414_131000.WAV,DOIMA,14,4,23,4/14/23
20230414_132000.WAV,DOIMA,14,4,23,4/14/23
20230414_133000.WAV,DOIMA,14,4,23,4/14/23
20230414_134000.WAV,DOIMA,14,4,23,4/14/23
20230414_135000.WAV,DOIMA,14,4,23,4/14/23
20230414_140000.WAV,DOIMA,14,4,23,4/14/23
20230414_141000.WAV,DOIMA,14,4,23,4/14/23
20230414_142000.WAV,DOIMA,14,4,23,4/14/23
20230414_143000.WAV,DOIMA,14,4,23,4/14/23
20230414_144000.WAV,DOIMA,14,4,23,4/14/23
20230414_145000.WAV,DOIMA,14,4,23,4/14/23
20230414_150000.WAV,DOIMA,14,4,23,4/14/23
20230414_151000.WAV,DOIMA,14,4,23,4/14/23
20230414_152000.WAV,DOIMA,14,4,23,4/14/23
20230414_153000.WAV,DOIMA,14,4,23,4/14/23
20230414_154000.WAV,DOIMA,14,4,23,4/14/23
20230414_155000.WAV,DOIMA,14,4,23,4/14/23
20230414_160000.WAV,DOIMA,14,4,23,4/14/23
20230414_161000.WAV,DOIMA,14,4,23,4/14/23
20230414_162000.WAV,DOIMA,14,4,23,4/14/23
20230414_163000.WAV,DOIMA,14,4,23,4/14/23
20230414_164000.WAV,DOIMA,14,4,23,4/14/23
20230414_165000.WAV,DOIMA,14,4,23,4/14/23
20230414_170000.WAV,DOIMA,14,4,23,4/14/23
20230414_171000.WAV,DOIMA,14,4,23,4/14/23
20230414_172000.WAV,DOIMA,14,4,23,4/14/23
20230414_173000.WAV,DOIMA,14,4,23,4/14/23
20230414_174000.WAV,DOIMA,14,4,23,4/14/23
20230414_175000.WAV,DOIMA,14,4,23,4/14/23
20230415_050000.WAV,DOIMA,15,4,23,4/15/23
20230415_051000.WAV,DOIMA,15,4,23,4/15/23
20230415_052000.WAV,DOIMA,15,4,23,4/15/23
20230415_053000.WAV,DOIMA,15,4,23,4/15/23
20230415_054000.WAV,DOIMA,15,4,23,4/15/23
20230415_055000.WAV,DOIMA,15,4,23,4/15/23
20230415_060000.WAV,DOIMA,15,4,23,4/15/23
20230415_061000.WAV,DOIMA,15,4,23,4/15/23
20230415_062000.WAV,DOIMA,15,4,23,4/15/23
20230415_063000.WAV,DOIMA,15,4,23,4/15/23
20230415_064000.WAV,DOIMA,15,4,23,4/15/23
20230415_065000.WAV,DOIMA,15,4,23,4/15/23
20230415_070000.WAV,DOIMA,15,4,23,4/15/23
20230415_071000.WAV,DOIMA,15,4,23,4/15/23
20230415_072000.WAV,DOIMA,15,4,23,4/15/23
20230415_073000.WAV,DOIMA,15,4,23,4/15/23
20230415_074000.WAV,DOIMA,15,4,23,4/15/23
20230415_075000.WAV,DOIMA,15,4,23,4/15/23
20230415_080000.WAV,DOIMA,15,4,23,4/15/23
20230415_081000.WAV,DOIMA,15,4,23,4/15/23
20230415_082000.WAV,DOIMA,15,4,23,4/15/23
20230415_083000.WAV,DOIMA,15,4,23,4/15/23
20230415_084000.WAV,DOIMA,15,4,23,4/15/23
20230415_085000.WAV,DOIMA,15,4,23,4/15/23
20230415_090000.WAV,DOIMA,15,4,23,4/15/23
20230415_091000.WAV,DOIMA,15,4,23,4/15/23
20230415_092000.WAV,DOIMA,15,4,23,4/15/23
20230415_093000.WAV,DOIMA,15,4,23,4/15/23
20230415_094000.WAV,DOIMA,15,4,23,4/15/23
20230415_095000.WAV,DOIMA,15,4,23,4/15/23
20230415_100000.WAV,DOIMA,15,4,23,4/15/23
20230415_101000.WAV,DOIMA,15,4,23,4/15/23
20230415_102000.WAV,DOIMA,15,4,23,4/15/23
20230415_103000.WAV,DOIMA,15,4,23,4/15/23
20230415_104000.WAV,DOIMA,15,4,23,4/15/23
20230415_105000.WAV,DOIMA,15,4,23,4/15/23
20230415_110000.WAV,DOIMA,15,4,23,4/15/23
20230415_111000.WAV,DOIMA,15,4,23,4/15/23
20230415_112000.WAV,DOIMA,15,4,23,4/15/23
20230415_113000.WAV,DOIMA,15,4,23,4/15/23
20230415_114000.WAV,DOIMA,15,4,23,4/15/23
20230415_115000.WAV,DOIMA,15,4,23,4/15/23
20230415_120000.WAV,DOIMA,15,4,23,4/15/23
20230415_121000.WAV,DOIMA,15,4,23,4/15/23
20230415_122000.WAV,DOIMA,15,4,23,4/15/23
20230415_123000.WAV,DOIMA,15,4,23,4/15/23
20230415_124000.WAV,DOIMA,15,4,23,4/15/23
20230415_125000.WAV,DOIMA,15,4,23,4/15/23
20230415_130000.WAV,DOIMA,15,4,23,4/15/23
20230415_131000.WAV,DOIMA,15,4,23,4/15/23
20230415_132000.WAV,DOIMA,15,4,23,4/15/23
20230415_133000.WAV,DOIMA,15,4,23,4/15/23
20230415_134000.WAV,DOIMA,15,4,23,4/15/23
20230415_135000.WAV,DOIMA,15,4,23,4/15/23
20230415_140000.WAV,DOIMA,15,4,23,4/15/23
20230415_141000.WAV,DOIMA,15,4,23,4/15/23
20230415_142000.WAV,DOIMA,15,4,23,4/15/23
20230415_143000.WAV,DOIMA,15,4,23,4/15/23
20230415_144000.WAV,DOIMA,15,4,23,4/15/23
20230415_145000.WAV,DOIMA,15,4,23,4/15/23
20230415_150000.WAV,DOIMA,15,4,23,4/15/23
20230415_151000.WAV,DOIMA,15,4,23,4/15/23
20230415_152000.WAV,DOIMA,15,4,23,4/15/23
20230415_153000.WAV,DOIMA,15,4,23,4/15/23
20230415_154000.WAV,DOIMA,15,4,23,4/15/23
20230415_155000.WAV,DOIMA,15,4,23,4/15/23
20230415_160000.WAV,DOIMA,15,4,23,4/15/23
20230415_161000.WAV,DOIMA,15,4,23,4/15/23
20230415_162000.WAV,DOIMA,15,4,23,4/15/23
20230415_163000.WAV,DOIMA,15,4,23,4/15/23
20230415_164000.WAV,DOIMA,15,4,23,4/15/23
20230415_165000.WAV,DOIMA,15,4,23,4/15/23
20230415_170000.WAV,DOIMA,15,4,23,4/15/23
20230415_171000.WAV,DOIMA,15,4,23,4/15/23
20230415_172000.WAV,DOIMA,15,4,23,4/15/23
20230415_173000.WAV,DOIMA,15,4,23,4/15/23
20230415_174000.WAV,DOIMA,15,4,23,4/15/23
20230415_175000.WAV,DOIMA,15,4,23,4/15/23
20230416_050000.WAV,DOIMA,16,4,23,4/16/23
20230416_051000.WAV,DOIMA,16,4,23,4/16/23
20230416_052000.WAV,DOIMA,16,4,23,4/16/23
20230416_053000.WAV,DOIMA,16,4,23,4/16/23
20230416_054000.WAV,DOIMA,16,4,23,4/16/23
20230416_055000.WAV,DOIMA,16,4,23,4/16/23
20230416_060000.WAV,DOIMA,16,4,23,4/16/23
20230416_061000.WAV,DOIMA,16,4,23,4/16/23
20230416_062000.WAV,DOIMA,16,4,23,4/16/23
20230416_063000.WAV,DOIMA,16,4,23,4/16/23
20230416_064000.WAV,DOIMA,16,4,23,4/16/23
20230416_065000.WAV,DOIMA,16,4,23,4/16/23
20230416_070000.WAV,DOIMA,16,4,23,4/16/23
20230416_071000.WAV,DOIMA,16,4,23,4/16/23
20230416_072000.WAV,DOIMA,16,4,23,4/16/23
20230416_073000.WAV,DOIMA,16,4,23,4/16/23
20230416_074000.WAV,DOIMA,16,4,23,4/16/23
20230416_075000.WAV,DOIMA,16,4,23,4/16/23
20230416_080000.WAV,DOIMA,16,4,23,4/16/23
20230416_081000.WAV,DOIMA,16,4,23,4/16/23
20230416_082000.WAV,DOIMA,16,4,23,4/16/23
20230416_083000.WAV,DOIMA,16,4,23,4/16/23
20230416_084000.WAV,DOIMA,16,4,23,4/16/23
20230416_085000.WAV,DOIMA,16,4,23,4/16/23
20230416_090000.WAV,DOIMA,16,4,23,4/16/23
20230416_091000.WAV,DOIMA,16,4,23,4/16/23
20230416_092000.WAV,DOIMA,16,4,23,4/16/23
20230416_093000.WAV,DOIMA,16,4,23,4/16/23
20230416_094000.WAV,DOIMA,16,4,23,4/16/23
20230416_095000.WAV,DOIMA,16,4,23,4/16/23
20230416_100000.WAV,DOIMA,16,4,23,4/16/23
20230416_101000.WAV,DOIMA,16,4,23,4/16/23
20230416_102000.WAV,DOIMA,16,4,23,4/16/23
20230416_103000.WAV,DOIMA,16,4,23,4/16/23
20230416_104000.WAV,DOIMA,16,4,23,4/16/23
20230416_105000.WAV,DOIMA,16,4,23,4/16/23
20230416_110000.WAV,DOIMA,16,4,23,4/16/23
20230416_111000.WAV,DOIMA,16,4,23,4/16/23
20230416_112000.WAV,DOIMA,16,4,23,4/16/23
20230416_113000.WAV,DOIMA,16,4,23,4/16/23
20230416_114000.WAV,DOIMA,16,4,23,4/16/23
20230416_115000.WAV,DOIMA,16,4,23,4/16/23
20230416_120000.WAV,DOIMA,16,4,23,4/16/23
20230416_121000.WAV,DOIMA,16,4,23,4/16/23
20230416_122000.WAV,DOIMA,16,4,23,4/16/23
20230416_123000.WAV,DOIMA,16,4,23,4/16/23
20230416_124000.WAV,DOIMA,16,4,23,4/16/23
20230416_125000.WAV,DOIMA,16,4,23,4/16/23
20230416_130000.WAV,DOIMA,16,4,23,4/16/23
20230416_131000.WAV,DOIMA,16,4,23,4/16/23
20230416_132000.WAV,DOIMA,16,4,23,4/16/23
20230416_133000.WAV,DOIMA,16,4,23,4/16/23
20230416_134000.WAV,DOIMA,16,4,23,4/16/23
20230416_135000.WAV,DOIMA,16,4,23,4/16/23
20230416_140000.WAV,DOIMA,16,4,23,4/16/23
20230416_141000.WAV,DOIMA,16,4,23,4/16/23
20230416_142000.WAV,DOIMA,16,4,23,4/16/23
20230416_143000.WAV,DOIMA,16,4,23,4/16/23
20230416_144000.WAV,DOIMA,16,4,23,4/16/23
20230416_145000.WAV,DOIMA,16,4,23,4/16/23
20230416_150000.WAV,DOIMA,16,4,23,4/16/23
20230416_151000.WAV,DOIMA,16,4,23,4/16/23
20230416_152000.WAV,DOIMA,16,4,23,4/16/23
20230416_153000.WAV,DOIMA,16,4,23,4/16/23
20230416_154000.WAV,DOIMA,16,4,23,4/16/23
20230416_155000.WAV,DOIMA,16,4,23,4/16/23
20230416_160000.WAV,DOIMA,16,4,23,4/16/23
20230416_161000.WAV,DOIMA,16,4,23,4/16/23
20230416_162000.WAV,DOIMA,16,4,23,4/16/23
20230416_163000.WAV,DOIMA,16,4,23,4/16/23
20230416_164000.WAV,DOIMA,16,4,23,4/16/23
20230416_165000.WAV,DOIMA,16,4,23,4/16/23
20230416_170000.WAV,DOIMA,16,4,23,4/16/23
20230416_171000.WAV,DOIMA,16,4,23,4/16/23
20230416_172000.WAV,DOIMA,16,4,23,4/16/23
20230416_173000.WAV,DOIMA,16,4,23,4/16/23
20230416_174000.WAV,DOIMA,16,4,23,4/16/23
20230416_175000.WAV,DOIMA,16,4,23,4/16/23
20230417_050000.WAV,DOIMA,17,4,23,4/17/23
20230417_051000.WAV,DOIMA,17,4,23,4/17/23
20230417_052000.WAV,DOIMA,17,4,23,4/17/23
20230417_053000.WAV,DOIMA,17,4,23,4/17/23
20230417_054000.WAV,DOIMA,17,4,23,4/17/23
20230417_055000.WAV,DOIMA,17,4,23,4/17/23
20230417_060000.WAV,DOIMA,17,4,23,4/17/23
20230417_061000.WAV,DOIMA,17,4,23,4/17/23
20230417_062000.WAV,DOIMA,17,4,23,4/17/23
20230417_063000.WAV,DOIMA,17,4,23,4/17/23
20230417_064000.WAV,DOIMA,17,4,23,4/17/23
20230417_065000.WAV,DOIMA,17,4,23,4/17/23
20230417_070000.WAV,DOIMA,17,4,23,4/17/23
20230417_071000.WAV,DOIMA,17,4,23,4/17/23
20230417_072000.WAV,DOIMA,17,4,23,4/17/23
20230417_073000.WAV,DOIMA,17,4,23,4/17/23
20230417_074000.WAV,DOIMA,17,4,23,4/17/23
20230417_075000.WAV,DOIMA,17,4,23,4/17/23
20230417_080000.WAV,DOIMA,17,4,23,4/17/23
20230417_081000.WAV,DOIMA,17,4,23,4/17/23
20230417_082000.WAV,DOIMA,17,4,23,4/17/23
20230417_083000.WAV,DOIMA,17,4,23,4/17/23
20230417_084000.WAV,DOIMA,17,4,23,4/17/23
20230417_085000.WAV,DOIMA,17,4,23,4/17/23
20230417_090000.WAV,DOIMA,17,4,23,4/17/23
20230417_091000.WAV,DOIMA,17,4,23,4/17/23
20230417_092000.WAV,DOIMA,17,4,23,4/17/23
20230417_093000.WAV,DOIMA,17,4,23,4/17/23
20230417_094000.WAV,DOIMA,17,4,23,4/17/23
20230417_095000.WAV,DOIMA,17,4,23,4/17/23
20230417_100000.WAV,DOIMA,17,4,23,4/17/23
20230417_101000.WAV,DOIMA,17,4,23,4/17/23
20230417_102000.WAV,DOIMA,17,4,23,4/17/23
20230417_103000.WAV,DOIMA,17,4,23,4/17/23
20230417_104000.WAV,DOIMA,17,4,23,4/17/23
20230417_105000.WAV,DOIMA,17,4,23,4/17/23
20230417_110000.WAV,DOIMA,17,4,23,4/17/23
20230417_111000.WAV,DOIMA,17,4,23,4/17/23
20230417_112000.WAV,DOIMA,17,4,23,4/17/23
20230417_113000.WAV,DOIMA,17,4,23,4/17/23
20230417_114000.WAV,DOIMA,17,4,23,4/17/23
20230417_115000.WAV,DOIMA,17,4,23,4/17/23
20230417_120000.WAV,DOIMA,17,4,23,4/17/23
20230417_121000.WAV,DOIMA,17,4,23,4/17/23
20230417_122000.WAV,DOIMA,17,4,23,4/17/23
20230417_123000.WAV,DOIMA,17,4,23,4/17/23
20230417_124000.WAV,DOIMA,17,4,23,4/17/23
20230417_125000.WAV,DOIMA,17,4,23,4/17/23
20230417_130000.WAV,DOIMA,17,4,23,4/17/23
20230417_131000.WAV,DOIMA,17,4,23,4/17/23
20230417_132000.WAV,DOIMA,17,4,23,4/17/23
20230417_133000.WAV,DOIMA,17,4,23,4/17/23
20230417_134000.WAV,DOIMA,17,4,23,4/17/23
20230417_135000.WAV,DOIMA,17,4,23,4/17/23
20230417_140000.WAV,DOIMA,17,4,23,4/17/23
20230417_141000.WAV,DOIMA,17,4,23,4/17/23
20230417_142000.WAV,DOIMA,17,4,23,4/17/23
20230417_143000.WAV,DOIMA,17,4,23,4/17/23
20230417_144000.WAV,DOIMA,17,4,23,4/17/23
20230417_145000.WAV,DOIMA,17,4,23,4/17/23
20230417_150000.WAV,DOIMA,17,4,23,4/17/23
20230417_151000.WAV,DOIMA,17,4,23,4/17/23
20230417_152000.WAV,DOIMA,17,4,23,4/17/23
20230417_153000.WAV,DOIMA,17,4,23,4/17/23
20230417_154000.WAV,DOIMA,17,4,23,4/17/23
20230417_155000.WAV,DOIMA,17,4,23,4/17/23
20230417_160000.WAV,DOIMA,17,4,23,4/17/23
20230417_161000.WAV,DOIMA,17,4,23,4/17/23
20230417_162000.WAV,DOIMA,17,4,23,4/17/23
20230417_163000.WAV,DOIMA,17,4,23,4/17/23
20230417_164000.WAV,DOIMA,17,4,23,4/17/23
20230417_165000.WAV,DOIMA,17,4,23,4/17/23
20230417_170000.WAV,DOIMA,17,4,23,4/17/23
20230417_171000.WAV,DOIMA,17,4,23,4/17/23
20230417_172000.WAV,DOIMA,17,4,23,4/17/23
20230417_173000.WAV,DOIMA,17,4,23,4/17/23
20230417_174000.WAV,DOIMA,17,4,23,4/17/23
20230417_175000.WAV,DOIMA,17,4,23,4/17/23
20230418_050000.WAV,DOIMA,18,4,23,4/18/23
20230418_051000.WAV,DOIMA,18,4,23,4/18/23
20230418_052000.WAV,DOIMA,18,4,23,4/18/23
20230418_053000.WAV,DOIMA,18,4,23,4/18/23
20230418_054000.WAV,DOIMA,18,4,23,4/18/23
20230418_055000.WAV,DOIMA,18,4,23,4/18/23
20230418_060000.WAV,DOIMA,18,4,23,4/18/23
20230418_061000.WAV,DOIMA,18,4,23,4/18/23
20230418_062000.WAV,DOIMA,18,4,23,4/18/23
20230418_063000.WAV,DOIMA,18,4,23,4/18/23
20230418_064000.WAV,DOIMA,18,4,23,4/18/23
20230418_065000.WAV,DOIMA,18,4,23,4/18/23
20230418_070000.WAV,DOIMA,18,4,23,4/18/23
20230418_071000.WAV,DOIMA,18,4,23,4/18/23
20230418_072000.WAV,DOIMA,18,4,23,4/18/23
20230418_073000.WAV,DOIMA,18,4,23,4/18/23
20230418_074000.WAV,DOIMA,18,4,23,4/18/23
20230418_075000.WAV,DOIMA,18,4,23,4/18/23
20230418_080000.WAV,DOIMA,18,4,23,4/18/23
20230418_081000.WAV,DOIMA,18,4,23,4/18/23
20230418_082000.WAV,DOIMA,18,4,23,4/18/23
20230418_083000.WAV,DOIMA,18,4,23,4/18/23
20230418_084000.WAV,DOIMA,18,4,23,4/18/23
20230418_085000.WAV,DOIMA,18,4,23,4/18/23
20230418_090000.WAV,DOIMA,18,4,23,4/18/23
20230418_091000.WAV,DOIMA,18,4,23,4/18/23
20230418_092000.WAV,DOIMA,18,4,23,4/18/23
20230418_093000.WAV,DOIMA,18,4,23,4/18/23
20230418_094000.WAV,DOIMA,18,4,23,4/18/23
20230418_095000.WAV,DOIMA,18,4,23,4/18/23
20230418_100000.WAV,DOIMA,18,4,23,4/18/23
20230418_101000.WAV,DOIMA,18,4,23,4/18/23
20230418_102000.WAV,DOIMA,18,4,23,4/18/23
20230418_103000.WAV,DOIMA,18,4,23,4/18/23
20230418_104000.WAV,DOIMA,18,4,23,4/18/23
20230418_105000.WAV,DOIMA,18,4,23,4/18/23
20230418_110000.WAV,DOIMA,18,4,23,4/18/23
20230418_111000.WAV,DOIMA,18,4,23,4/18/23
20230418_112000.WAV,DOIMA,18,4,23,4/18/23
20230418_113000.WAV,DOIMA,18,4,23,4/18/23
20230418_114000.WAV,DOIMA,18,4,23,4/18/23
20230418_115000.WAV,DOIMA,18,4,23,4/18/23
20230418_120000.WAV,DOIMA,18,4,23,4/18/23
20230418_121000.WAV,DOIMA,18,4,23,4/18/23
20230418_122000.WAV,DOIMA,18,4,23,4/18/23
20230418_123000.WAV,DOIMA,18,4,23,4/18/23
20230418_124000.WAV,DOIMA,18,4,23,4/18/23
20230418_125000.WAV,DOIMA,18,4,23,4/18/23
20230418_130000.WAV,DOIMA,18,4,23,4/18/23
20230418_131000.WAV,DOIMA,18,4,23,4/18/23
20230418_132000.WAV,DOIMA,18,4,23,4/18/23
20230418_133000.WAV,DOIMA,18,4,23,4/18/23
20230418_134000.WAV,DOIMA,18,4,23,4/18/23
20230418_135000.WAV,DOIMA,18,4,23,4/18/23
20230418_140000.WAV,DOIMA,18,4,23,4/18/23
20230418_141000.WAV,DOIMA,18,4,23,4/18/23
20230418_142000.WAV,DOIMA,18,4,23,4/18/23
20230418_143000.WAV,DOIMA,18,4,23,4/18/23
20230418_144000.WAV,DOIMA,18,4,23,4/18/23
20230418_145000.WAV,DOIMA,18,4,23,4/18/23
20230418_150000.WAV,DOIMA,18,4,23,4/18/23
20230418_151000.WAV,DOIMA,18,4,23,4/18/23
20230418_152000.WAV,DOIMA,18,4,23,4/18/23
20230418_153000.WAV,DOIMA,18,4,23,4/18/23
20230418_154000.WAV,DOIMA,18,4,23,4/18/23
20230418_155000.WAV,DOIMA,18,4,23,4/18/23
20230418_160000.WAV,DOIMA,18,4,23,4/18/23
20230418_161000.WAV,DOIMA,18,4,23,4/18/23
20230418_162000.WAV,DOIMA,18,4,23,4/18/23
20230418_163000.WAV,DOIMA,18,4,23,4/18/23
20230418_164000.WAV,DOIMA,18,4,23,4/18/23
20230418_165000.WAV,DOIMA,18,4,23,4/18/23
20230418_170000.WAV,DOIMA,18,4,23,4/18/23
20230418_171000.WAV,DOIMA,18,4,23,4/18/23
20230418_172000.WAV,DOIMA,18,4,23,4/18/23
20230418_173000.WAV,DOIMA,18,4,23,4/18/23
20230418_174000.WAV,DOIMA,18,4,23,4/18/23
20230418_175000.WAV,DOIMA,18,4,23,4/18/23
20230419_050000.WAV,DOIMA,19,4,23,4/19/23
20230419_051000.WAV,DOIMA,19,4,23,4/19/23
20230419_052000.WAV,DOIMA,19,4,23,4/19/23
20230419_053000.WAV,DOIMA,19,4,23,4/19/23
20230419_054000.WAV,DOIMA,19,4,23,4/19/23
20230419_055000.WAV,DOIMA,19,4,23,4/19/23
20230419_060000.WAV,DOIMA,19,4,23,4/19/23
20230419_061000.WAV,DOIMA,19,4,23,4/19/23
20230419_062000.WAV,DOIMA,19,4,23,4/19/23
20230419_063000.WAV,DOIMA,19,4,23,4/19/23
20230419_064000.WAV,DOIMA,19,4,23,4/19/23
20230419_065000.WAV,DOIMA,19,4,23,4/19/23
20230419_070000.WAV,DOIMA,19,4,23,4/19/23
20230419_071000.WAV,DOIMA,19,4,23,4/19/23
20230419_072000.WAV,DOIMA,19,4,23,4/19/23
20230419_073000.WAV,DOIMA,19,4,23,4/19/23
20230419_074000.WAV,DOIMA,19,4,23,4/19/23
20230419_075000.WAV,DOIMA,19,4,23,4/19/23
20230419_080000.WAV,DOIMA,19,4,23,4/19/23
20230419_081000.WAV,DOIMA,19,4,23,4/19/23
20230419_082000.WAV,DOIMA,19,4,23,4/19/23
20230419_083000.WAV,DOIMA,19,4,23,4/19/23
20230419_084000.WAV,DOIMA,19,4,23,4/19/23
20230419_085000.WAV,DOIMA,19,4,23,4/19/23
20230419_090000.WAV,DOIMA,19,4,23,4/19/23
20230419_091000.WAV,DOIMA,19,4,23,4/19/23
20230419_092000.WAV,DOIMA,19,4,23,4/19/23
20230419_093000.WAV,DOIMA,19,4,23,4/19/23
20230419_094000.WAV,DOIMA,19,4,23,4/19/23
20230419_095000.WAV,DOIMA,19,4,23,4/19/23
20230419_100000.WAV,DOIMA,19,4,23,4/19/23
20230419_101000.WAV,DOIMA,19,4,23,4/19/23
20230419_102000.WAV,DOIMA,19,4,23,4/19/23
20230419_103000.WAV,DOIMA,19,4,23,4/19/23
20230419_104000.WAV,DOIMA,19,4,23,4/19/23
20230419_105000.WAV,DOIMA,19,4,23,4/19/23
20230419_110000.WAV,DOIMA,19,4,23,4/19/23
20230419_111000.WAV,DOIMA,19,4,23,4/19/23
20230419_112000.WAV,DOIMA,19,4,23,4/19/23
20230419_113000.WAV,DOIMA,19,4,23,4/19/23
20230419_114000.WAV,DOIMA,19,4,23,4/19/23
20230419_115000.WAV,DOIMA,19,4,23,4/19/23
20230419_120000.WAV,DOIMA,19,4,23,4/19/23
20230419_121000.WAV,DOIMA,19,4,23,4/19/23
20230419_122000.WAV,DOIMA,19,4,23,4/19/23
20230419_123000.WAV,DOIMA,19,4,23,4/19/23
20230419_124000.WAV,DOIMA,19,4,23,4/19/23
20230419_125000.WAV,DOIMA,19,4,23,4/19/23
20230419_130000.WAV,DOIMA,19,4,23,4/19/23
20230419_131000.WAV,DOIMA,19,4,23,4/19/23
20230419_132000.WAV,DOIMA,19,4,23,4/19/23
20230419_133000.WAV,DOIMA,19,4,23,4/19/23
20230419_134000.WAV,DOIMA,19,4,23,4/19/23
20230419_135000.WAV,DOIMA,19,4,23,4/19/23
20230419_140000.WAV,DOIMA,19,4,23,4/19/23
20230419_141000.WAV,DOIMA,19,4,23,4/19/23
20230419_142000.WAV,DOIMA,19,4,23,4/19/23
20230419_143000.WAV,DOIMA,19,4,23,4/19/23
20230419_144000.WAV,DOIMA,19,4,23,4/19/23
20230419_145000.WAV,DOIMA,19,4,23,4/19/23
20230419_150000.WAV,DOIMA,19,4,23,4/19/23
20230419_151000.WAV,DOIMA,19,4,23,4/19/23
20230419_152000.WAV,DOIMA,19,4,23,4/19/23
20230419_153000.WAV,DOIMA,19,4,23,4/19/23
20230419_154000.WAV,DOIMA,19,4,23,4/19/23
20230419_155000.WAV,DOIMA,19,4,23,4/19/23
20230419_160000.WAV,DOIMA,19,4,23,4/19/23
20230419_161000.WAV,DOIMA,19,4,23,4/19/23
20230419_162000.WAV,DOIMA,19,4,23,4/19/23
20230419_163000.WAV,DOIMA,19,4,23,4/19/23
20230419_164000.WAV,DOIMA,19,4,23,4/19/23
20230419_165000.WAV,DOIMA,19,4,23,4/19/23
20230419_170000.WAV,DOIMA,19,4,23,4/19/23
20230419_171000.WAV,DOIMA,19,4,23,4/19/23
20230419_172000.WAV,DOIMA,19,4,23,4/19/23
